drugbank_id,name,pubchem_id
DB02139,(2e)-N-Allyl-4-{[3-(4-Bromophenyl)-5-Fluoro-1-Methyl-1h-Indazol-6-Yl]Oxy}-N-Methyl-2-Buten-1-Amine,445990
DB02140,N1-(1-Dimethylcarbamoyl-2-Phenyl-Ethyl)-2-Oxo-N4-(2-Pyridin-2-Yl-Ethyl)-Succinamide,5287869
DB02141,"S,S'-(1,4-Phenylene-Bis(1,2-Ethanediyl))Bis-Isothiourea",1337
DB02142,Pyridoxamine-5'-Phosphate,1053
DB02143,1-hydroxy-2-isopropylguanidine,447029
DB02144,"1,2-diacyl-sn-glycero-3-phosphoinositol",49867502
DB02145,Butyl alcohol,263
DB02146,Glutathione S-atrazine,5287712
DB02148,3-Amino-4-Oxybenzyl-2-Butanone,5289348
DB02151,Methionine Phosphonate,444719
DB02152,K-252a,3035817
DB02153,3-sulfino-L-alanine,1549098
DB02154,"2,3-Bis-Benzo[1,3]Dioxol-5-Ylmethyl-Succinic Acid",5496628
DB02155,3-[(3-sec-butyl-4-hydroxybenzoyl)amino]azepan-4-yl 4-(2-hydroxy-5-methoxybenzoyl)benzoate,448327
DB02156,Sulfopyruvate,440717
DB02158,"(2S,3S,4R,5S)-2-(4-Amino-4,5-dihydro-1H-pyrrolo[3,2-d]pyrimidin-7-yl)-5-[(methylsulfanyl)methyl]-3,4-pyrrolidinediol",131704191
DB02159,(R)-Propylene glycol,259994
DB02160,S-Butyryl-Cystein,17753929
DB02161,Hydroxy-Phenyl-Acetic Acid 8-Methyl-8-Aza-Bicyclo[3.2.1]Oct-3-Yl Ester,447234
DB02162,5'-O-(N-Ethyl-Sulfamoyl)Adenosine,17753791
DB02163,"2,5-Xylidine",7259
DB02164,N-sulfo-flavin mononucleotide,5288230
DB02165,Zinc trihydroxide,6102341
DB02166,Propidium,4939
DB02167,"N,N-Dimethyl-L-Alanine",5488191
DB02168,6-bromopurine,5287830
DB02169,"9,10-Deepithio-9,10-Didehydroacanthifolicin",446512
DB02170,"1,8-Di-Hydroxy-4-Nitro-Xanthen-9-One",5326637
DB02172,"2,5-Dideoxy-2,5-Imino-D-Glucitol",11073745
DB02173,Co(III)-(Deuteroporphyrin IX),131704192
DB02174,D-Glutamine,145815
DB02175,Malonic acid,867
DB02176,Mercury Acetate Ion,21226022
DB02177,1-Acetyl-4-(4-{4-[(2-Ethoxyphenyl)Thio]-3-Nitrophenyl}Pyridin-2-Yl)Piperazine,448317
DB02178,Phenylacetaldehyde,998
DB02179,O-Trifluoromethylphenyl Anthranilic Acid,445155
DB02180,Myristoyl-Coa,11966124
DB02181,2'-Deoxyguanosine-5'-Triphosphate,135398599
DB02184,"D-1,4-dithiothreitol",446094
DB02185,"2,4-Dihydroxy-7-(Methyloxy)-2h-1,4-Benzoxazin-3(4h)-One",445228
DB02186,N-acetyl-beta-D-galactosamine 6-sulfate,440271
DB02187,Equilin,223368
DB02189,"2',3'-Dideoxyadenosine triphosphate",65304
DB02190,(S)-oxalosuccinic acid,5496597
DB02191,"(7as,12ar,12bs)-1,2,3,4,7a,12,12a,12b-Octahydroindolo[2,3-a]Quinolizin-7(6h)-One",11987779
DB02192,Phenylethyl alcohol,6054
DB02194,"8-Benzyl-2-Hydroxy-2-(4-Hydroxy-Benzyl)-6-(4-Hydroxy-Phenyl)-2h-Imidazo[1,2-a]Pyrazin-3-One",5287994
DB02195,"3-(4-Fluorophenyl)-1-Hydroxy-2-(Pyridin-4-Yl)-1h-Pyrrolo[3,2-B]Pyridine",5288238
DB02196,Uridine-Diphosphate-N-Acetylgalactosamine,23700
DB02197,"4-[(4-Imidazo[1,2-a]Pyridin-3-Ylpyrimidin-2-Yl)Amino]Benzenesulfonamide",5288527
DB02198,2-Bromoacetyl Group,6227
DB02200,3-[N-[benzyloxycarbonyl]-phenylalaninyl-amino]-5-phenyl-pentane-1-sulfonylmethylbenzene,5289560
DB02201,Malonate Ion,9084
DB02202,"(S)-butane-1,3-diol",446973
DB02203,Acetone Cyanohydrin,6406
DB02205,(+)-Rutamarin alcohol,5287846
DB02207,7-Nitroindazole,1893
DB02209,Pyridoxine phosphate,1055
DB02210,"Hexane-1,6-Diol",12374
DB02211,(R)-N-methyl-N-2-propynyl-1-indanamine,5289295
DB02213,Metanitrophenyl-Alpha-D-Galactoside,445328
DB02214,"6,7-dioxo-5H-8-ribitylaminolumazine",447426
DB02215,Furoyl-Leucine,774282
DB02216,S-Methylcysteine,24417
DB02217,Dpb-T,5288101
DB02218,"N-[4-hydroxymethyl-cyclohexan-6-yl-1,2,3-triol]-4,6-dideoxy-4-aminoglucopyranoside",444440
DB02219,3-(cyclohexylamino)propanesulfonic acid,70815
DB02220,AL7089A,3013848
DB02221,"4-(Aminosulfonyl)-N-[(2,4,6-Trifluorophenyl)Methyl]-Benzamide",446241
DB02222,"2,6-Diamino-(S)-9-[2-(Phosphonomethoxy)Propyl]Purine",5287571
DB02223,LY231514 tetra glu,135678105
DB02224,Taxifolin,439533
DB02225,"1,2-Di-N-Pentanoyl-Sn-Glycero-3-Dithiophosphocholine",447776
DB02226,"3,8-Diamino-6-Phenyl-5-[6-[1-[2-[(1,2,3,4-Tetrahydro-9-Acridinyl)Amino]Ethyl]-1h-1,2,3-Triazol-4-Yl]Hexyl]-Phenanthridinium",5289507
DB02227,"4,5-Dihydroxy-Tetrahydro-Pyran-2-Carboxylic Acid",448431
DB02228,2-deoxy-2-fluoro-β-D-galactose,7191874
DB02229,5'-O-[(L-methionyl)-sulphamoyl]adenosine,131704197
DB02230,Immucillin-G,135445969
DB02232,"1,2-Dihydroxybenzene",289
DB02233,6-hydroxy-D-norleucine,5288041
DB02234,S-Ethylisothiourea,5139
DB02235,L-methionine (R)-S-oxide,10062737
DB02236,Glycinamide Ribonucleotide,5459918
DB02237,Maltotetraose,123966
DB02238,4-methylthio-2-oxobutanoic acid,473
DB02239,Laevulinic Acid,11579
DB02240,Quinacrine mustard,20194
DB02241,"8-Benzyl-2-Hydroperoxy-2-(4-Hydroxy-Benzyl)-6-(4-Hydroxy-Phenyl)-2h-Imidazo[1,2-a]Pyrazin-3-One",5288011
DB02242,Cyclohexanepropanoic acid,69702
DB02245,7-Deazaguanine,135497479
DB02247,Hydrolyzed Cephalothin,5288660
DB02248,3-Methyl-5-Sulfo-Pyrrolidine-2-Carboxylic Acid,5287761
DB02249,2-Ethoxyethanol,8076
DB02251,O-Succinylbenzoate,955
DB02252,Iodobenzene,11575
DB02253,"(1r)-4-[(1e,3e,5e,7z,9e,11z,13e,15e)-17-Hydroxy-3,7,12,16-Tetramethylheptadeca-1,3,5,7,9,11,13,15-Octaen-1-Yl]-3,5,5-Trimethylcyclohex-3-En-1-Ol",5287502
DB02254,Trifluoro-thiamin phosphate,4631605
DB02255,Ilomastat,132519
DB02256,2'-Deoxyuridine,13712
DB02257,N-Bromoacetyl-Aminoethyl Phosphate,4354
DB02258,SR11254,9887304
DB02259,"3-(3,5-Dibromo-4-Hydroxy-Benzoyl)-2-Ethyl-Benzofuran-6-Sulfonic Acid (4-Sulfamoyl-Phenyl)-Amide",448661
DB02260,4-Oxosebacic Acid,1755
DB02261,Platelet Activating Factor,108156
DB02262,Orotic acid,967
DB02263,D-glyceraldehyde 3-phosphate,439168
DB02264,O2-Sulfo-Glucuronic Acid,444390
DB02265,Ethyl-Trimethyl-Silane,137936
DB02266,Flufenamic acid,3371
DB02267,Argininosuccinate,448718
DB02268,4-(Acetylamino)-3-Amino Benzoic Acid,446367
DB02269,[4-({[5-Benzyloxy-1-(3-Carbamimidoyl-Benzyl)-1h-Indole-2-Carbonyl]-Amino}-Methyl)-Phenyl]-Trimethyl-Ammonium,446978
DB02270,Dimethylallyl S-Thiolodiphosphate,5288123
DB02271,S-(2-oxo)pentadecylcoa,449362
DB02272,Porphobilinogen,1021
DB02273,"2,6-Dimethyl-7-Octen-2-Ol",1712076
DB02274,7-Keto-8-Aminopelargonic Acid,448124
DB02275,"[2-Aminomethyl-5-Oxo-4-(4-Oxo-Cyclohexa-2,5-Dienylmethyl)-4,5-Dihydro-Imidazol-1-Yl] -Acetaldehyde",17754118
DB02276,(S)-2-(Phosphonoxy)Caproyl-L-Leucyl-P-Nitroanilide,17754079
DB02277,1-(5-Tert-Butyl-2-Methyl-2h-Pyrazol-3-Yl)-3-(4-Chloro-Phenyl)-Urea,446816
DB02278,"7,8-dihydro-7,7-dimethyl-6-hydroxypterin",135403820
DB02279,Benzoylformic Acid,11915
DB02280,(R)-Mandelic acid,11914
DB02281,Formycin,447199
DB02282,5'-S-methyl-5'-thioadenosine,439176
DB02283,2-Phenylamino-Ethanesulfonic Acid,446854
DB02285,Protoporphyrin,4971
DB02286,2-amino-3-(4-amino-1H-indol-3-yl)propanoic acid,17753790
DB02287,2-(2-hydroxy-phenyl)-3H-benzoimidazole-5-carboxamidine,1505
DB02288,CRA-9334,447510
DB02289,2-Aminopropanedioic Acid,100714
DB02290,"3-{2,6,8-trioxo-9-[(2S,3S,4R)-2,3,4,5-tetrahydroxypentyl]-1,2,3,6,8,9-hexahydro-7H-purin-7-Yl}propyl dihydrogen phosphate",657025
DB02292,Irosustat,5287541
DB02293,"(2S)-2,3-bis{[(3R,7R)-3,7,11,15-tetramethylhexadecyl]oxy}propyl (2R)-2-hydroxy-3-[(hydroxyphosphinato)oxy]propyl phosphate",131704198
DB02294,"(5R,6S,7S,8S)-5-hydroxymethyl-6,7,8-trihydroxy-tetrazolo[1,5-A]piperidine",5288483
DB02295,"N-[3-(Dimethylamino)Propyl]-2-({[4-({[4-(Formylamino)-1-Methyl-1h-Pyrrol-2-Yl]Carbonyl}Amino)-1-Methyl-1h-Pyrrol-2-Yl]Carbonyl}Amino)-5-Isopropyl-1,3-Thiazole-4-Carboxamide",448379
DB02296,Isoamyl alcohol,31260
DB02297,2-Amino-6-Chloropyrazine,118458
DB02298,5-Hydroxyamino-3-Methyl-Pyrrolidine-2-Carboxylic Acid,49866701
DB02300,Calcipotriol,5288783
DB02301,"5,10-Methylene-6-Hydrofolic Acid",135403830
DB02302,Symmetric dimethylarginine,169148
DB02303,"(5S)-5-Iododihydro-2,4(1H,3H)-pyrimidinedione",5288605
DB02304,Prostaglandin B2,5280881
DB02305,"4,5-Dehydro-D-Glucuronic Acid",445037
DB02306,Palmitoyl-Linoleoyl Phosphatidylcholine,5287971
DB02307,N-(1-carboxy-3-phenylpropyl)phenylalanyl-alpha-asparagine,448836
DB02308,"4-(1,3,2-Dioxaborolan-2-Yloxy)Butan-1-Aminium",5288139
DB02309,5-monophosphate-9-beta-D-ribofuranosyl xanthine,6323540
DB02310,"3,5,6,8-Tetramethyl-N-Methyl Phenanthrolinium",168131
DB02311,Methyl Methylsulfinylmethyl Sulfide,9543427
DB02312,beta-D-galactose 6-phosphate,449526
DB02313,"Ethyl (4R)-4-{[(2R,5S)-2-(4-fluorobenzyl)-6-methyl-5-{[(5-methyl-1,2-oxazol-3-yl)carbonyl]amino}-4-oxoheptanoyl]amino}-5-[(3S)-2-oxo-3-pyrrolidinyl]pentanoate",5287636
DB02314,Uridine-5'-Diphosphate-N-Acetylmuramoyl-L-Alanine-D-Glutamate,449538
DB02315,Cyclic GMP,135398570
DB02316,"1-(5-Carboxypentyl)-5-[(2,6-Dichlorobenzyl)Oxy]-1 H-Indole-2-Carboxylic Acid",11113761
DB02317,Alpha-D-Galactose-1-Phosphate,123912
DB02318,2-deoxy-2-fluoro-alpha-D-mannosyl fluoride,131704200
DB02319,"5,6-dihydroxy-NADP",447659
DB02320,N-beta-D-glucopyranosylacetamide,445382
DB02321,"5-(3-Amino-4,4-Dihyroxy-Butylsulfanylmethyl)-Tetrahydro-Furan-2,3,4-Triol",440041
DB02322,Heparin Disaccharide I-S,5288499
DB02323,EM-1745,446201
DB02324,5-Iodo-2'-Deoxyuridine-5'-Monophosphate,449489
DB02325,Isopropyl alcohol,3776
DB02326,1-Hydroxyamine-2-Isobutylmalonic Acid,6323374
DB02327,Triethylene glycol,8172
DB02328,2-[(3-Hydroxy-2-Methyl-5-Phosphonooxymethyl-Pyridin-4-Ylmethyl)-Imino]-5-Phosphono-Pent-3-Enoic Acid,5288538
DB02329,Carbenoxolone,636403
DB02331,"(2s)-2-[(5-Benzofuran-2-Yl-Thiophen-2-Ylmethyl)-(2,4-Dichloro-Benzoyl)-Amino]-3-Phenyl-Propionic Acid",447369
DB02332,Flavin-N7 protonated-adenine dinucleotide,6398457
DB02333,Deoxyuridine-5'-Triphosphate,65070
DB02334,(R)-2-Hydroxy-3-Sulfopropanoic Acid,443250
DB02335,2-Aminothiazoline,15689
DB02336,RU83876,447527
DB02337,S-(D-Carboxybutyl)-L-Homocysteine,446994
DB02338,NADPH,5884
DB02339,Allyl-{6-[3-(4-Bromo-Phenyl)-Benzofuran-6-Yloxy]-Hexyl-}-Methyl-Amin,447560
DB02340,N-Acetyl-Serine,65249
DB02341,"Mdl 101,146",46936357
DB02342,2-Methoxyestradiol,66414
DB02343,"3,6,9,12,15-Pentaoxaheptadecane",78057
DB02345,Selenocysteine,25076
DB02346,3'-O-N-Octanoyl-a-D-Glucopyranosyl-B-D-Fructofuranoside,448657
DB02347,2-Amino-3-(5-Tert-Butyl-3-(Phosphonomethoxy)-4-Isoxazolyl)Propionic Acid,447249
DB02348,Monofluorophosphate ion,65241
DB02349,Nicotinamide-adenine-dinucleotide-5-hydroxy-4-oxonorvaline,5289029
DB02350,"N-Hydroxy-4-[(4-Methoxylphenyl)Sulfonyl]-2,2-Dimethyl-Hexahydro-1,4-Thiazepine-3(S)-Carboxamide",5288814
DB02352,3-(Benzyloxy)Pyridin-2-Amine,90334
DB02353,Heparin Disaccharide Iii-S,5288504
DB02354,4-{[1-Methyl-5-(2-Methyl-Benzoimidazol-1-Ylmethyl)-1h-Benzoimidazol-2-Ylmethyl]-Amino}-Benzamidine,445756
DB02355,Adenosine-5'-Rp-Alpha-Thio-Triphosphate,6858181
DB02356,4-Imidazolmethylene-5-Imidazolone Chromophore,49867147
DB02357,Methyl-O3-(Alpha-D-Mannose)-Alpha-D-Mannose,3080923
DB02358,LY374571,135461001
DB02359,"9-Butyl-8-(2,5-Dimethoxy-Benzyl)-9h-Purin-6-Ylamine",448969
DB02360,Bis-Napthyl Beta-Ketophosphonic Acid,446833
DB02361,S-Methyl Thiocysteine Group,3080775
DB02362,Aminobenzoic acid,978
DB02363,2'-Monophosphoadenosine-5'-Diphosphate,165230
DB02364,2-Amino-3-(Diethoxy-Phosphoryloxy)-Propionic Acid,17754161
DB02365,"1,10-Phenanthroline",1318
DB02366,CRA_10762,447484
DB02367,(1n)-4-N-Butoxyphenylsulfonyl-(2r)-N-Hydroxycarboxamido-(4s)-Methanesulfonylamino-Pyrrolidine,5287415
DB02368,N-Acetyl-L-Citrulline,656979
DB02369,"3-Aza-2,3-Dihydrogeranyl Diphosphate",4469807
DB02370,Nz-(1-Carboxyethyl)-Lysine,17754073
DB02371,"2-(2-Hydroxy-1,1-Dihydroxymethyl-Ethylamino)-Ethanesulfonic Acid",81831
DB02372,"2,5-Dimethylpyrimidin-4-Amine",445779
DB02374,Xylose-Derived Imidazole,445615
DB02375,Myricetin,5281672
DB02376,"D-gluconhydroximo-1,5-lactam",445248
DB02377,Guanine,135398634
DB02378,MMI-175,449218
DB02379,Beta-D-Glucose,64689
DB02380,Deoxyinosine,135398593
DB02381,nor-NOHA,446124
DB02382,Namn,5288991
DB02383,Tolrestat,53359
DB02384,(E)-2-Fluoro-P-Hydroxycinnamate,54708743
DB02385,D-threo-neopterin,135460965
DB02386,Leucine Phosphonic Acid,445715
DB02388,"Cyclohexyl-{4-[5-(3,4-Dichlorophenyl)-2-Piperidin-4-Yl-3-Propyl-3h-Imidazol-4-Yl]-Pyrimidin-2-Yl}Amine",447873
DB02390,5-Bromo-N[2-(Dimethylamino)Ethyl]-9-Aminoacridine-4-Carboxamide,4628823
DB02391,"2-Amino-7-[2-(2-Hydroxy-1-Hydroxymethyl-Ethylamino)-Ethyl]-1,7-Dihydro-Purin-6-One",135488878
DB02393,"D-Gluco-2,5-Anhydro-1-Deoxy-1-Phosphonohexitol-6-Phosphate",444761
DB02394,Oxiranpseudoglucose,5289076
DB02395,"3-Hydroxymethyl-5-Aziridinyl-1methyl-2-[1h-Indole-4,7-Dione]-Propanol",1667
DB02396,Methylethylamine,12219
DB02397,O-(N-acetyl-alpha-D-galactosaminyl)-L-serine,447272
DB02398,6-[N-(4-(Aminomethyl)Phenyl)Carbamyl]-2-Naphthalenecarboxamidine,447733
DB02399,L-Rhamnitol,445052
DB02400,ES-936,4470790
DB02401,"4-Hydroxy-1,2,5-oxadiazole-3-carboxylic acid",448650
DB02402,"5-(4-Methoxyphenoxy)-2,4-Quinazolinediamine",447098
DB02403,2-Fluoroaniline,9584
DB02404,1-Deoxy-1-Thio-Heptaethylene Glycol,446506
DB02405,12-Bromododecanoic Acid,175468
DB02406,N-Valeric Acid,7991
DB02407,6-O-Cyclohexylmethyl Guanine,4564
DB02408,"(3s)-3-Amino-1-(Cyclopropylamino)Heptane-2,2-Diol",448219
DB02409,"(1r,4s)-2-Azabornane",447260
DB02410,"2-Acetyl-3-[(4-Amino-2-Methyl-5-Pyrimidinyl)Methyl]-4-Methyl-5-(4,6,6-Trihydroxy-3,5-Dioxa-4,6-Diphosphahex-1-Yl)Thiazolium Inner Salt P,P'-Dioxide",4369479
DB02411,"2-(11-{2-[Benzenesulfonyl-(3-Methyl-Butyl)-Amino]-1-Hydroxy-Ethyl}-6,9-Dioxo-2-Oxa-7,10-Diaza-Bicyclo[11.2.2]Heptadeca-1(16),13(17),14-Trien-8-Yl)-Acetamide, Inhibitor 2",466959
DB02412,Tetrahydropyran,8894
DB02413,Hydroxyethylcysteine,119224
DB02414,Cyclo(his-pro),449094
DB02415,N-Octyl-2-Hydroxyethyl Sulfoxide,9543425
DB02416,"2-Ribofuranosyl-3-Iodo-2,3-Dihydro-1h-Pyrazolo[3,4-D]Pyrimidin-4-Ylamine",17754151
DB02417,"2,4,6-Tribromophenol",1483
DB02418,"(R,R)-2,3-Butanediol",220010
DB02419,Ethyl Oxo(Piperidin-1-Yl)Acetate,104406
DB02420,"[[4-(Aminomethyl)Phenyl]Amino]Oxo-Acetic Acid,",449125
DB02421,Uridine-5'-diphosphate-mannose,448873
DB02422,Methyl-2-S-(Alpha-D-Mannopyranosyl)-2-Thio-Alpha-D-Mannopyranoside,656957
DB02424,Geldanamycin,5288382
DB02425,Hexadecyl Octanoate,589196
DB02426,Carboxyatractyloside,46936378
DB02427,"2,4-Diamino-6-[N-(2',5'-Dimethoxybenzyl)-N-Methylamino]Quinazoline",447021
DB02428,Quinaldic Acid,7124
DB02429,4-(Aminosulfonyl)-N-[(4-Fluorophenyl)Methyl]-Benzamide,446237
DB02430,Trehalose-6-Phosphate,122336
DB02431,Cytidine-5'-Triphosphate,6176
DB02432,RU90395,447522
DB02433,"{[(2,2-Dihydroxy-Ethyl)-(2,3,4,5-Tetrahydroxy-6-Phosphonooxy-Hexyl)-Amino]-Methyl}-Phosphonic Acid",5289106
DB02434,4-(2-Thienyl)Butyric Acid,78386
DB02435,Aminomethylcyclohexane,448748
DB02436,{4-[(2S)-2-({[(1S)-1-Carboxy-2-phenylethyl]carbamoyl}amino)-3-oxo-3-(pentylamino)propyl]phenoxy}malonic acid,445784
DB02437,(5r)-5-Amino-6-Hydroxyhexylcarbamic Acid,17754062
DB02438,3-O-Methylfructose in Linear Form,449225
DB02441,"2-Butyl-5,6-Dihydro-1h-Imidazo[4,5-D]Pyridazine-4,7-Dione",3465283
DB02442,Dioxyselenocysteine,49867669
DB02443,Methicillin Acyl-Serine,131704202
DB02445,2-Deoxy-2-Amino Glucitol-6-Phosphate,446113
DB02446,Glutamine hydroxamate,449178
DB02447,"3,8,9,10-tetrahydroxy-7-hydroxymethyl-6-oxa-1,3-diaza-spiro[4.5]decane-2,4-dione",445718
DB02448,N-Tridecanoic Acid,12530
DB02449,3-(1h-Indol-3-Yl)-2-[4-(4-Phenyl-Piperidin-1-Yl)-Benzenesulfonylamino]-Propionic Acid,444789
DB02450,"2-Benzo[1,3]Dioxol-5-Ylmethyl-3-Benzyl-Succinic Acid",5496627
DB02451,B-nonylglucoside,155448
DB02452,Thymidine 5'-triphosphate,64968
DB02453,Antimonous acid,19362114
DB02454,5-(6-Amino-9h-Purin-9-Yl)-4-Hydroxytetrahydrofuran-3-Yl Dihydrogen Phosphate,17753975
DB02455,Fluoresceinylthioureido,49866988
DB02456,Aracytidine 5'-monophosphate,65177
DB02457,Undecyl-Phosphinic Acid Butyl Ester,6398431
DB02458,"S-(2,4-dinitrophenyl)glutathione",97535
DB02459,4-guanidinobenzoic acid,159772
DB02460,Hydrogenobyrinic acid,11953857
DB02461,S-Methyl Phosphocysteine,192579
DB02462,Thiocoumarin,657073
DB02463,2-(2-Hydroxy-Phenyl)-1h-Indole-5-Carboxamidine,1507
DB02464,Benzylamine,7504
DB02465,Methoxy arachidonyl fluorophosphonate,92536013
DB02466,BMS-181156,445576
DB02467,L-methionine (S)-S-oxide,10909908
DB02469,"4,6-dideoxy-4-amino-beta-D-glucopyranoside",447845
DB02470,D-Glycero-D-Mannopyranose-7-Phosphate,449154
DB02471,Nojirimycine Tetrazole,445245
DB02472,"7,8-dihydroinosine",135509108
DB02473,"6-[N-(1-Isopropyl-3,4-Dihydro-7-Isoquinolinyl)Carbamyl]-2-Naphthalenecarboxamidine",447735
DB02474,BMSC-0013,447137
DB02475,Deoxyamidinoproclavaminic acid,441123
DB02477,N-({4-[4-(2-Methyl-1H-imidazol-1-yl)butyl]phenyl}acetyl)-L-seryl-N-(2-cyclohexylethyl)-L-lysinamide,446385
DB02479,(R)-N-(3-Indol-1-Yl-2-Methyl-Propyl)-4-Sulfamoyl-Benzamide,446276
DB02480,(S)-4-bromo-3-hydroxy-3-methylbutyl diphosphate,17754158
DB02481,N-Benzylformamide,80654
DB02482,Phosphonothreonine,10976469
DB02483,Etheno-NAD,131675359
DB02484,Cytidine 5'-diphosphoglycerol,447253
DB02485,Cytidine-5'-Monophosphate-5-N-Acetylneuraminic Acid,448209
DB02486,2-Hydroxyethyl Disulfide,15906
DB02488,1-(2-Ethanone)-2-Hydroxy-2-(1-Amino-2-Methyl-2-Ethanol)-4-(2-Dimethyl)Ethane-Imidazoline-5-One;Chromophore (Thr-Leu-Gly),17753917
DB02489,9-Methylguanine,135403591
DB02490,(Diaminomethyl-Methyl-Amino)-Acetic Acid,4635864
DB02491,4-[4-(1-Amino-1-Methylethyl)Phenyl]-5-Chloro-N-[4-(2-Morpholin-4-Ylethyl)Phenyl]Pyrimidin-2-Amine,447622
DB02492,Ghavamiol,131704205
DB02493,Hydantocidin-5'-phosphate,446561
DB02494,(S)-3-phenyllactic acid,444718
DB02495,9-(4-hydroxybutyl)-N2-phenylguanine,135415618
DB02496,1-Deoxy-D-xylulose 5-phosphate,443201
DB02497,L-Alpha-Glycerophosphorylserine,444182
DB02498,Carba-nicotinamide-adenine-dinucleotide,163884
DB02499,Dinor-N(Omega)-Hydroxy-L-Arginine,657087
DB02500,6-(Dihydroxy-Isobutyl)-Thymine,1855
DB02501,N(2)-succinyl-L-arginine,439968
DB02502,8-hydroxy-2'-deoxyguanosine,135440064
DB02503,4-(Carboxyvin-2-Yl)Phenylboronic Acid,5288001
DB02504,[3-(1-Benzyl-3-Carbamoylmethyl-2-Methyl-1h-Indol-5-Yloxy)-Propyl-]-Phosphonic Acid,3711
DB02505,N-(R-Carboxy-Ethyl)-Alpha-(S)-(2-Phenylethyl),657149
DB02506,"2,6,8-Trimethyl-3-Amino-9-Benzyl-9-Methoxynonanoic Acid",17753820
DB02508,Isopentyl Pyrophosphate,448400
DB02509,Farnesol,1549107
DB02510,5'-O-(L-Prolylsulfamoyl)adenosine,447378
DB02511,2-Hydroxy-5-({1-[(2-Naphthyloxy)Methyl]-3-Oxoprop-1-Enyl}Amino)Tyrosine,17754104
DB02512,"1,6-Fructose Diphosphate (Linear Form)",189150
DB02513,Thymol,6989
DB02514,(2Z)-3-{[Oxido(oxo)phosphoranyl]oxy}-2-phenylacrylate,16133778
DB02515,sn-glycerol 3-phosphate,439162
DB02516,(R)-carnitinyl-CoA betaine,5287894
DB02517,D-Glutamic Acid,23327
DB02518,N-Acetylalanine,88064
DB02519,Indirubin-5-sulphonate,3708
DB02520,Ditiocarb,8987
DB02521,Flaviolin,160478
DB02522,Phosphonopyruvate,439811
DB02523,"2-aminooxyethyl-[[(2R,3S,4R,5R)-5-(6-aminopurin-9-yl)-3,4-dihydroxy-tetrahydrofuran-2-yl]methyl]-methyl-sulfonium",49866595
DB02525,"D-galactohydroximo-1,5-lactam",448963
DB02526,CRA_10655,447480
DB02527,Cyclic adenosine monophosphate,6076
DB02528,Tetrazolyl Histidine,17754111
DB02529,"(2R,4S,5R,6R)-5-Acetamido-4-amino-6-(diethylcarbamoyl)oxane-2-carboxylic acid",17753990
DB02530,gamma-Aminobutyric acid,119
DB02531,Isobutyric acid,6590
DB02532,"2,4,6-Triaminoquinazoline",292661
DB02534,2-Allylphenol,15624
DB02535,Aminodi(Ethyloxy)Ethylaminocarbonylbenzenesulfonamide,2144
DB02536,D-glyceraldehyde,79014
DB02537,2-Hydroxy-5-({1-[(4-Methylphenoxy)Methyl]-3-Oxoprop-1-Enyl}Amino)-L-Tyrosine,52941757
DB02538,"N-[4-(2-Methylimidazo[1,2-a]Pyridin-3-Yl)-2-Pyrimidinyl]Acetamide",447652
DB02540,"10-formyl-5,8,10-trideazafolic acid",135460967
DB02541,4-Hydroxybutan-1-Aminium,448524
DB02542,(4s)-5-Fluoro-L-Leucine,15227560
DB02543,Pyrrole-2-Carboxylate,12473
DB02544,"N-(6-{[3-(4-Bromophenyl)-1,2-Benzisothiazol-6-Yl]Oxy}Hexyl)-N-Methylprop-2-En-1-Amine",445992
DB02545,Fexaramine,5326713
DB02546,Vorinostat,5311
DB02547,Guanosine-5'-Diphosphate-Rhamnose,135398578
DB02548,D-glucitol 6-phosphate,152306
DB02549,3'-O-Acetylthymidine-5'-diphosphate,445182
DB02550,"8-(2-Chloro-3,4,5-Trimethoxy-Benzyl)-2-Fluoro-9-Pent-4-Ylnyl-9h-Purin-6-Ylamine",448972
DB02551,"6-[N-(4-Ethyl-1,2,3,4-Tetrahydro-6-Isoquinolinyl)Carbamyl]-2-Naphthalenecarboxamidine",447731
DB02552,Geranyl Diphosphate,445995
DB02553,Glutathionylspermidine disulfide,449555
DB02554,UDP-6-sulfoquinovose,443244
DB02555,SP4160,656989
DB02556,D-Phenylalanine,71567
DB02557,Phosphoramidon,445114
DB02558,N-(3-Phenyl-2-Sulfanylpropanoyl)Phenylalanylalanine,448249
DB02559,"6-(Octahydro-1h-Indol-1-Ylmethyl)Decahydroquinazoline-2,4-Diamine",17754203
DB02560,[(1S)-1-acetamido-2-(4-chlorophenyl)ethyl]-[(2S)-2-amino-3-hydroxy-3-oxo-propoxy]-dihydroxy-boron,17753903
DB02561,Beta-D-Fructopyranose,6992107
DB02562,"Quinonoid 7,8-Tetrahydrobiopterin",135398653
DB02563,Hexanoyl-CoA,449118
DB02565,4-(dimethylamino)-N-[7-(hydroxyamino)-7-oxoheptyl]benzamide,3994
DB02566,8-Hydroxy-4-(1-Hydroxyethyl)Quinoline-2-Carboxylic Acid,5289243
DB02567,PD173955,447077
DB02568,Peldesine,135413525
DB02569,"2',3'-Dehydro-2',3'-Deoxy-Thymidine 5'-Diphosphate",461279
DB02570,PD150606,444306
DB02571,Allysine,160603
